TimerName,TimerColour,Alert,Vibration,IntervalShuffle,ReactionSessionRound,ReactionSessionRoundHundredths,ReactionIntervalDurationMin,ReactionIntervalDurationMinHundredths,ReactionIntervalDurationMax,ReactionIntervalDurationMaxHundredths,RestBetweenIntervalsMin,RestBetweenIntervalsMinHundredths,RestBetweenIntervalsMax,RestBetweenIntervalsMaxHundredths,NumberOfRounds,RestBetweenRoundsMin,RestBetweenRoundsMinHundredths,RestBetweenRoundsMax,RestBetweenRoundsMaxHundredths,CallName,CallColour,ReactionMaxNumberOfCalls,CallDurationMin,CallDurationMinHundredths,CallDurationMax,CallDurationMaxHundredths,HalfWayAlert,MessageText,MessageDelay,MessageDelayHundredths
,,,,,,,,,,,,,,,,,,,,[2] UP!   7.5w/kg,#FA4C4C,,0:00:10,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[2] Down... 5.0w/kg,#F4AA32,,0:00:45,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[2] Down... 3.0w/kg,#7EB3E1,,0:00:30,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[2] UP!   7.5w/kg,#FA4C4C,,0:00:10,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[2] Down... 5.0w/kg,#F4AA32,,0:00:30,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[2] Down... 3.0w/kg,#7EB3E1,,0:00:45,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[2] UP!   7.5w/kg,#FA4C4C,,0:00:10,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[2] Down... 5.0w/kg,#F4AA32,,0:00:15,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Rest... 2.8w/kg,#7EB3E1,,0:02:00,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[3] UP!   3.5w/kg,#89BD6D,,0:07:09,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[3] UP UP UP   8.0w/kg,#FA4C4C,,0:00:10,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[3] Down... 5.0w/kg,#F4AA32,,0:01:00,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[3] Down... 3.5w/kg,#89BD6D,,0:01:36,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,[3] UP UP UP...8.0w/kg,#FA4C4C,,0:00:10,,,,FALSE,,,
